Protein	Description	PSM_G1	Uniq_Pept_G1	S1	S2	S3	S4	S5	S6	S7	S8	P2	PSM_G2	Uniq_Pept_G2	S9	S10	S11	S12	S13	S14	S15	S16	P4	PSM_G3	Uniq_Pept_G3	S17	S18	S19	S20	S21	S22	S23	S24	P6	Total_PSM	Gene Length	Amino_Acid_Length	SAF_G1	SAF_G2	SAF_G3	NSAF_G1	NSAF_G2	NSAF_G3	Avg_TT4	Avg_TS4	Avg_AT4	Avg_AS1	Avg_SASA1	Avg_ASA1	Avg_SAS1	Avg_POOLED
PA0918	gi|15596115| cytochrome b561	3.0	1.0	0.01046488770287352	0.009657127827974392	0.010302715503549284	0.010472326325611936	0.009368127726975208	0.010709236277779593	0.010368275196855724	0.011367320093971485	0.011361244190598084	1.0	1.0	0.005193905461687069	0.0034453581951985612	0.004629297021538018	0.005330660202820398	0.003484493878984184	0.004653329633645741	0.004966865773502776	0.003855932656760258	0.0036620323385090103	4.0	1.0	0.023209664205807952	0.026558885196234585	0.02080071824419846	0.027062555610683027	0.026680855875648942	0.01851644786551935	0.02050679278042179	0.031973180463925735	0.026333590822598604	8.0	549	183.0	0.01639344262295082	0.00546448087431694	0.02185792349726776	2.112623411082281e-05	1.16149537525607e-05	2.8082765797535092e-05	0.010141577011465732	0.010183230110122246	0.008976500250838093	0.004468438473185659	0.004368229762044234	0.017874827352934265	0.024848043243510143	0.023665473703288958
PA0917	gi|15596114| potassium uptake protein Kup	1.0	1.0	0.0012091275239696634	0.0013304169823621155	0.0015410037799838169	0.0016257001486392959	0.0013666240545339567	0.0016538271756413353	0.0012382516228385274	0.001505529650750267	0.0014917307273319231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1905	635.0	0.0015748031496062992	0.0	0.0	2.0294492610396715e-06	0.0	0.0	0.0013601827621051988	0.0015487171262715295	0.0009145937578629316	0.0	0.0	0.0	0.0	0.0
PA0916	gi|15596113| conserved hypothetical protein	16.0	7.0	0.032386250621543926	0.035248788153553784	0.03458206871893343	0.03632827478570619	0.03688201050201757	0.03710545664487868	0.03337228738598109	0.03509290030273937	0.03650001996751523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	4.0	0.020169604533642225	0.01648393880174284	0.018452547834517406	0.019323750743136962	0.018617741796654232	0.022514244563922682	0.02182578702401124	0.02043814048611085	0.020086144288961223	25.0	1323	441.0	0.036281179138321996	0.0	0.02040816326530612	4.6755565741866354e-05	0.0	2.6220133372188374e-05	0.03407236916467705	0.03677191397753415	0.022821729229573484	0.0	0.0	0.012217847778461688	0.018798013458102867	0.021592724024681594
PA0913	gi|15596110| MgtE	27.0	12.0	0.05957371335339038	0.057414481381269845	0.06402519066063138	0.06327639951294112	0.05901091680191685	0.05928253357083886	0.05277059129106723	0.05601475569399212	0.05038566102588853	3.0	1.0	0.006048643968644993	0.004897774676679673	0.004837946788894161	0.005706008956137837	0.0047980459585229875	0.004916291998959902	0.004892676034423465	0.004733114698716416	0.005125095246736818	11.0	5.0	0.02140471354949206	0.01906163277627492	0.023469330704886077	0.023425476129357373	0.0242658859325234	0.026419349481176687	0.02391356249647593	0.023462713054731327	0.023631138707854403	41.0	1449	483.0	0.055900621118012424	0.006211180124223602	0.022774327122153208	7.203914612945168e-05	1.320209029017769e-05	2.9260148835630507e-05	0.06033779513176387	0.06052328329523227	0.03827799698456811	0.00514724347390389	0.004869004663968785	0.015066487008161133	0.023720230922255614	0.024598541677461314
PA0910	gi|15596107| AlpD	1.0	1.0	0.004730469809074878	0.009930582652205464	0.004038518736157179	0.005962925905178942	0.007641084943187794	0.006465869311546088	0.005454764206100251	0.006949542853214222	0.004328838553901248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0055800157114269085	0.004673298138699325	0.006751438046026248	0.005139125290183789	0.004979147651484125	0.005422941127546662	0.005345444830948637	0.0022446469076708984	0.004863189784643987	2.0	504	168.0	0.005952380952380952	0.0	0.005952380952380952	7.670835004524948e-06	0.0	7.64753890022161e-06	0.00623319039914584	0.006689960053304275	0.004134769019771491	0.0	0.0	0.0034177712833754112	0.005623236995898054	0.004337677622055399
PA0907	gi|15596104| lysis phenotype activator, AlpA	4.0	2.0	0.024575355780729332	0.023945431286845852	0.02709882758082896	0.027043275609704532	0.024945886016309052	0.0289076184787089	0.019098090809124158	0.019885838521828514	0.020789711464764556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	531	177.0	0.022598870056497175	0.0	0.0	2.9123170186670992e-05	0.0	0.0	0.02520653821613471	0.026965593368240826	0.012994643110317556	0.0	0.0	0.0	0.0	0.0
PA0906	gi|15596103| lysis phenotype repressor, AlpR	1.0	1.0	0.0034978170164768406	0.0033898671527938084	0.0037692512423668765	0.0037708956199914282	0.003560808210297599	0.003835251690990634	0.004243180094302738	0.003351964632890039	0.003987722706810289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.003703704318290658	0.0033242518384501087	0.007685367678568817	0.004875663221726532	0.0046306699361038425	0.0052313251048561995	0.004737085602496037	0.003651132441141617	0.004007505539449268	2.0	714	238.0	0.004201680672268907	0.0	0.004201680672268907	5.41470706201761e-06	0.0	5.3982627530976065e-06	0.0035523118038791753	0.0037223185070932203	0.002531714909064259	0.0	0.0	0.0023426520522469223	0.0057305669454663965	0.004539847716164618
PA0905	gi|15596102| RsmA	10.0	2.0	0.15189574815027201	0.12451451755849745	0.1912109506705593	0.1283070136316126	0.11597788469410941	0.11686318318442154	0.18817524438572042	0.19937085479633743	0.1820093713886692	15.0	2.0	0.3709031939387074	0.3585459102547587	0.33455517384596845	0.28847042386129745	0.5094193997826085	0.5106940446646435	0.40077855029684994	0.43198843942022297	0.38334517903140497	14.0	3.0	0.30784142207917503	0.2763363034423309	0.27866790897743243	0.2603384034064529	0.2871435141583076	0.1849345956138302	0.19737846480638077	0.21258376575430019	0.23199250947005334	39.0	186	62.0	0.16129032258064516	0.24193548387096775	0.22580645161290322	0.00020785488399357923	0.0005142427104964375	0.00029011308860195525	0.1558737387931096	0.12038269383671452	0.2528164310402551	0.32719050265400823	0.4736306649147007	0.3387220549805763	0.27538327551406433	0.19829894205817036
PA0904	gi|15596101| aspartate kinase alpha and beta chain	306.0	25.0	0.7070985565075237	0.7134483828329755	0.730278742910374	0.6885288271946893	0.6995654035197599	0.6978619768556013	0.7728245187784131	0.8219623805656422	0.7209459455085153	116.0	9.0	0.22995747944754902	0.22389926330860982	0.22253341650025873	0.21988606018942866	0.2434880575493603	0.23005201370009762	0.21101891045101706	0.21724985684050457	0.22512355013786411	250.0	19.0	0.6104647327775024	0.5598744274218629	0.6160721359219754	0.5935118516502591	0.6233905758583189	0.6579144761869183	0.6239958328315105	0.6062870100432715	0.6039062598251518	672.0	1239	413.0	0.7409200968523002	0.28087167070217917	0.6053268765133172	0.0009548239368344275	0.0005970029982066793	0.0007777158203615196	0.7169418940836244	0.6953187358566835	0.608248126263868	0.2221062466660991	0.22818632723349164	0.46252967234662323	0.6109915211435178	0.6293991063539002
PA0903	gi|15596100| alanyl-tRNA synthetase	486.0	47.0	0.5466424945900985	0.5771376231623412	0.5960084661726978	0.5690891884773421	0.5791019312398276	0.5602401722526323	0.541609105397755	0.5587491002430932	0.5437683011220363	99.0	16.0	0.10414674102048509	0.10254289942638699	0.10079952326653352	0.10212477171548083	0.10000490937233138	0.10060711642245035	0.08920104621635118	0.09657624526037203	0.10179485254989115	351.0	40.0	0.38344421009223684	0.34020269160464794	0.39602290213276875	0.3739020897887673	0.3774321995354128	0.42733311870015456	0.41340460490651415	0.39790414138837527	0.40183514486757377	936.0	2625	875.0	0.5554285714285714	0.11314285714285714	0.40114285714285713	0.0007157809559422319	0.0002404892767258768	0.0005153829415637347	0.5732628613083791	0.5694770973232673	0.4015016488871111	0.1018223981361338	0.0966043573370443	0.2734077156524189	0.3824523971523163	0.41288062166501466
PA0902	gi|15596099| hypothetical protein	23.0	8.0	0.06280103989544979	0.07107939679831396	0.06741192853750005	0.06649970349058001	0.0722367735351796	0.0727175353346544	0.06681164604773979	0.0722350394888914	0.06487627066312983	2.0	2.0	0.004868601278064399	0.005176485917372178	0.004687512972797937	0.0034223364012693725	0.004587421187568158	0.003908072545152046	0.0032339038471556835	0.0030337167609402068	0.004913096325678623	34.0	9.0	0.0874517745277063	0.0809566560591961	0.09364242101123776	0.0976619606679994	0.1029505625151131	0.1175604432898951	0.11506133792815718	0.10741686084445255	0.1033051017529556	59.0	1005	335.0	0.06865671641791045	0.005970149253731343	0.10149253731343283	8.847792972383403e-05	1.2689770368469303e-05	0.0001303962453673607	0.06709745507708793	0.07048467078680466	0.047971762271565195	0.004428778430479829	0.0039097991932919626	0.057147382449280866	0.09808498139811676	0.11334621402083495
PA0901	gi|15596098| N-Succinylglutamate desuccinylase	29.0	10.0	0.07680633110671334	0.09344166417277691	0.08277189917157421	0.08355549709938728	0.08363974430441241	0.08690442282434224	0.0858605684487166	0.0864768694188757	0.08594338532958483	4.0	1.0	0.011553008542415758	0.011841088929908001	0.012456909790954653	0.012645352304467773	0.010859461880752734	0.010383367287829839	0.010614225766312445	0.009822571293698106	0.010886942016516089	20.0	7.0	0.05043380225873832	0.048992500421958185	0.05374283136876899	0.05418723831450114	0.06047143046183293	0.07403434770560048	0.07320830574232702	0.07379434154653262	0.058312804009899494	53.0	999	333.0	0.08708708708708708	0.012012012012012012	0.06006006006006006	0.00011222915357971635	2.5531970411034332e-05	7.716435647070454e-05	0.08433996481702148	0.08469988807604732	0.06129681547000269	0.012314450341776811	0.010619018311631673	0.036416291324798206	0.05613383338170102	0.07367899833148671
PA0900	gi|15596097| hypothetical protein	8.0	2.0	0.06682310897417541	0.07303053489705891	0.07425357118208978	0.07349894839345038	0.07893300085585395	0.07742266984941153	0.07811654613501473	0.08605825411538812	0.0818859201615255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	1.0	0.06693552723261459	0.06897932822216461	0.0714898830986907	0.06972856375659955	0.07271930683803146	0.08554518075376438	0.08756741856374771	0.08455764883125963	0.07398864803194562	15.0	291	97.0	0.08247422680412371	0.0	0.07216494845360824	0.00010628455923795392	0.0	9.271655408928467e-05	0.07136907168444137	0.07661820636623862	0.05472493341680095	0.0	0.0	0.04530495181825974	0.07131258456444058	0.08589008271625724
PA0899	gi|15596096| N2-Succinylarginine dihydrolase	71.0	10.0	0.15021339421291854	0.16445058051094405	0.15580333475127883	0.16458296682131524	0.1575082578797953	0.17157341328928596	0.18324067796207347	0.1826367250253305	0.15777271228311196	26.0	1.0	0.04572685475869812	0.056136136921866274	0.051559103831522735	0.05465015421897186	0.03614917750243365	0.03387337144606981	0.03032649479287752	0.028629003852564495	0.04426363181082043	52.0	9.0	0.07749143686448298	0.06478734126092171	0.0868593621118461	0.0873045047878544	0.10127283861188174	0.1290546443544222	0.1422885352999463	0.1439385774281402	0.11406743123833618	149.0	1347	449.0	0.15812917594654788	0.05790645879732739	0.11581291759465479	0.00020378111343869395	0.00012308229388571006	0.00014879487713215142	0.15682243649171382	0.16455487933013216	0.1372014192487007	0.05411513165745363	0.033449681247126994	0.05696926065932306	0.0918122351705274	0.13842725236083622
PA0898	gi|15596095| N-Succinylglutamate 5-semialdehyde dehydrogenase	66.0	13.0	0.12499334943147787	0.14060755288597615	0.13663702198884264	0.1385254876708703	0.1336658216321708	0.14485568273425112	0.13643891266847707	0.13620950756859798	0.1264343991402163	12.0	3.0	0.02317334054259038	0.02242113932133188	0.021730919077537634	0.022535612709131916	0.018782600741541488	0.019730415814903746	0.019956330614214365	0.01707253670509144	0.022044250946389968	46.0	12.0	0.0722493592577402	0.0724701117573062	0.0813885365072718	0.08290898893541956	0.08442809111631516	0.10294805390050522	0.10986518743768041	0.10973618069302138	0.09660070431252227	124.0	1467	489.0	0.13496932515337423	0.024539877300613498	0.09406952965235174	0.00017393500721916692	5.21604058090456e-05	0.00012085926507344092	0.1340793081020989	0.13901566401243073	0.09860725359322181	0.022229223702667143	0.019489782390219867	0.05393066924004595	0.08290853885300219	0.10751647401040233
PA0897	gi|15596094| subunit II of arginine N2-succinyltransferase = ornithine N2-succinyltransferase	26.0	8.0	0.0709009986882638	0.08569527699115	0.07922827361141264	0.07863065620628383	0.07915329802154654	0.08405090871653371	0.07641140997589334	0.07809468904532839	0.06855498671193125	5.0	2.0	0.015059019014438695	0.014583934728429752	0.017557167654610108	0.015227263332584208	0.013226081238344145	0.01382227129207761	0.011890441688793581	0.011486532776501876	0.013992491641829015	16.0	5.0	0.028853485221459925	0.028146971392427785	0.033306264429501395	0.037121547346977854	0.04238624087311808	0.04901088605140086	0.054544692036062103	0.05323685793571266	0.04577323407548176	47.0	1023	341.0	0.07624633431085044	0.01466275659824047	0.0469208211143695	9.825867243332837e-05	3.1166224878571974e-05	6.028323919001668e-05	0.07860818309694216	0.08061162098145469	0.05652170601188681	0.015789455238541358	0.012979598073071778	0.022828996463463192	0.037604684216532444	0.052264145341058534
PA0896	gi|15596093| subunit I of arginine N2-succinyltransferase = ornithine N2-succinyltransferase	14.0	3.0	0.035250702627767375	0.04618872723340919	0.04188787539777712	0.03942955684571001	0.043231552843331675	0.04383391236207548	0.045670365783496064	0.04663687509826306	0.041356924989298445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.007177344015042399	0.00655231701570301	0.0076662946442518825	0.007746338759846036	0.00809317664554132	0.01034985171346284	0.01132254065233132	0.010511853647943433	0.00936274671480222	17.0	1017	339.0	0.04129793510324484	0.0	0.008849557522123894	5.322066056236778e-05	0.0	1.1369792347232128e-05	0.04110910175298456	0.042165007350372395	0.03076908029391971	0.0	0.0	0.0045765536769151365	0.007835270016546414	0.010728082004579198
PA0895	gi|15596092| N2-Succinylornithine 5-aminotransferase (SOAT) = N2-acetylornithine 5-aminotransferase (ACOAT)	312.0	23.0	0.640936026780632	0.7163910578667603	0.6736363653655503	0.6770005716814379	0.6971802794879945	0.7218384155508055	0.8791845758763329	0.8888109446334802	0.7635086800173108	113.0	5.0	0.21145050513857988	0.2292000243781716	0.23711185731125622	0.23091474167155465	0.18496100947244942	0.1812573713105021	0.1860655646151687	0.16553601100921594	0.20732851621532067	222.0	22.0	0.42548653921592594	0.41503169815718616	0.4670467059275312	0.46363389559919527	0.5133005557648032	0.555217586822259	0.6469552648681796	0.6384370569259015	0.5414046170029936	647.0	1221	407.0	0.7665847665847666	0.27764127764127766	0.5454545454545454	0.0009878980039242744	0.0005901366797277709	0.0007007926555839439	0.676987816670981	0.698673088906746	0.6598153418827977	0.23240887445366085	0.1840946484660401	0.3353514161274427	0.4813270524305098	0.6135366362054467
PA0893	gi|15596090| transcriptional regulator ArgR	4.0	3.0	0.01121657555529508	0.012736125368178442	0.011414272191111022	0.012304652136310917	0.01185412346019782	0.015424901900963324	0.010803955365416418	0.010222244832791402	0.011568204508013984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.008106954178132637	0.007545931991897295	0.009044864766459	0.008680414012199657	0.008832151382831674	0.011032966128419917	0.01093736211814904	0.009677543757910535	0.00894678983938558	7.0	990	330.0	0.012121212121212121	0.0	0.00909090909090909	1.5620609463759895e-05	0.0	1.167987759306573e-05	0.011788991038194849	0.013194559165824021	0.007008733399402607	0.0	0.0	0.005217628723343311	0.008852476720496777	0.01054929066815983
PA0892	gi|15596089| arginine/ornithine transport protein AotP	63.0	15.0	0.266003673492905	0.2595790877596358	0.2678379887615952	0.2765967831624729	0.2590727028837164	0.2808650052741013	0.2419353577466567	0.24011616868381794	0.23624323690365032	15.0	3.0	0.06472357251665517	0.06263685546546112	0.06455308651527948	0.06324724408531321	0.05655612366438298	0.06002897814586067	0.05557131253982888	0.05315739179967053	0.05913243234090473	69.0	13.0	0.2220578317150859	0.20155486681608317	0.23632361033053306	0.23016806125282038	0.23958788479574875	0.2890226429147403	0.2819321907266375	0.27999469985860065	0.27128943272271255	147.0	765	255.0	0.24705882352941178	0.058823529411764705	0.27058823529411763	0.0003183847752466355	0.00012503156098344755	0.00034764812129948585	0.2644735833380453	0.2721781637734302	0.18225836631570994	0.06347906202201793	0.05738547145002418	0.1589233634436132	0.23535985212636742	0.2836498444999928
PA0891	gi|15596088| hypothetical protein	14.0	4.0	0.03315301003706528	0.0395409880591317	0.03588384336210936	0.037231658834974354	0.040986224392359584	0.03980747633286151	0.029132954465840796	0.03144797089114738	0.0365267537499734	2.0	2.0	0.004478283152246503	0.006580179075312263	0.006216651023835386	0.004675893597205948	0.0026195061019796215	0.0049561735706257016	0.002849392696684573	0.0036185961208427386	0.003725579911581017	3.0	2.0	0.006604639340594737	0.00714527931882373	0.008893110873825489	0.008600603789442704	0.009204105728077191	0.009713677416381175	0.00923297402148762	0.007806858546221867	0.00811950529649862	19.0	1113	371.0	0.03773584905660377	0.005390835579514825	0.008086253369272238	4.8630199273969484e-05	1.1458417987701393e-05	1.038910944935766e-05	0.03619261381943545	0.039341786520065154	0.02168640283641156	0.005824241232117865	0.003475024123096632	0.0057895049267537345	0.008899273463781795	0.008917836661363554
PA0890	gi|15596087| arginine/ornithine transport protein AotM	3.0	1.0	0.013292283218806801	0.013419675142746966	0.01238701058997259	0.013351384773258826	0.013016567742351073	0.014819235572660065	0.010815266042249578	0.010724243856290182	0.01222903410427451	1.0	1.0	0.004995711997298464	0.004323858734664385	0.004503465660458985	0.004813449791563442	0.003426613456259764	0.0037452171884070273	0.004116063778616608	0.0036030330563892017	0.004023240064111289	4.0	2.0	0.013159822879573933	0.012555786643584227	0.01317954605776457	0.01408174088918821	0.014042846806517644	0.01704294854609519	0.01760086191124026	0.016889156303520166	0.01471227915954416	8.0	699	233.0	0.012875536480686695	0.004291845493562232	0.017167381974248927	1.659270747759903e-05	9.122474406517632e-06	2.2056421205789364e-05	0.013032989650508786	0.013729062696089986	0.008845073965279409	0.0045469247288956035	0.0037626314744278	0.00977288085984912	0.013768044584490142	0.017177655586951873
PA0889	gi|15596086| arginine/ornithine transport protein AotQ	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0039267059842940715	0.004028829049529694	0.0033421263183056674	0.0027344576877201955	0.004455025535238656	0.004651868309482783	0.005919982794813356	0.003810636110465149	0.00490217976371299	1.0	690	230.0	0.0	0.0	0.004347826086956522	0.0	0.0	5.586028414074915e-06	0.0	0.0	0.0	0.0	0.0	0.002651845011274589	0.00351053651375484	0.004794162404920429
PA0888	gi|15596085| arginine/ornithine binding protein AotJ	424.0	18.0	1.384356793554708	1.629680560074201	1.4881928710393992	1.540816506665365	1.5912479665958772	1.6851133775824314	1.9767658349431048	1.9535366250503823	1.6578394386629578	154.0	8.0	0.43512545752425075	0.45281288129688263	0.4688988286726827	0.4906596237442772	0.39075900646020795	0.39916677247801835	0.33995076160592014	0.3628201831976951	0.4185982274632941	439.0	17.0	1.4317237328172265	1.3068111601839842	1.5035590026528225	1.4600003354500704	1.6275068723267814	1.956212139976338	1.9497959966522913	2.0031058571761213	1.6859279423001585	1017.0	780	260.0	1.6307692307692307	0.5923076923076923	1.6884615384615385	0.002101572765547389	0.0012589716409794835	0.0021693126498813237	1.5007434082227695	1.6057259502812247	1.4551426391725792	0.4707904445712809	0.37662551351471546	1.0337850253996352	1.530355403476558	1.9697046646015834
PA0887	gi|15596084| acetyl-coenzyme A synthetase	340.0	33.0	0.6359210978323596	0.6194945253679347	0.6463187158962691	0.6838940542486396	0.6925410662491017	0.5903978514088345	0.42331935068355575	0.6953234779598492	0.53214762060028	83.0	5.0	0.12681916725372885	0.11770839536049102	0.12141998490894573	0.11381882904741578	0.11304841022867348	0.102753521321578	0.07114797737764998	0.08938815633447776	0.12583380750274156	161.0	25.0	0.21431406153490398	0.1576066906334253	0.15884101538862333	0.16286518226478366	0.1672737204749644	0.34615430914627004	0.17365244689255485	0.1597948387764575	0.24400113512989338	584.0	1956	652.0	0.5214723926380368	0.1273006134969325	0.2469325153374233	0.0006720216188013268	0.000270582105134424	0.0003172555708177824	0.6339114463655211	0.6556109906355253	0.41515399863237795	0.11764906977228418	0.09564996964263382	0.15376963616760234	0.16299330604279047	0.22653386493842745
PA0876	gi|15596073| probable transcriptional regulator	3.0	1.0	0.008808095298647562	0.01001378137283237	0.00892321493476473	0.010272278406770205	0.01063462882249325	0.01029405651294726	0.00920478193302036	0.009667874311303724	0.010233382359086255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.005554050281909818	0.006210424969194977	0.006936441906748603	0.0067099003018146	0.00704257635341502	0.0071826211790033305	0.007223772949383795	0.006938683889528921	0.006484142594416146	5.0	945	315.0	0.009523809523809525	0.0	0.006349206349206349	1.227333600723992e-05	0.0	8.157374826903051e-06	0.00924836386874822	0.010400321247403572	0.006290885414774694	0.0	0.0	0.003921491750368265	0.006896306187326075	0.007115026005972015
PA0873	gi|15596070| transcriptional regulator PhhR	3.0	3.0	0.005131244309345737	0.005578583271081224	0.005269887344689222	0.005345543502506302	0.005864292507658318	0.0058453852727428845	0.004842796832580986	0.005460545145347281	0.005878287826182153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1560	520.0	0.0057692307692307696	0.0	0.0	7.434809312078027e-06	0.0	0.0	0.005326571641705395	0.0056850737609691684	0.0034344473259760888	0.0	0.0	0.0	0.0	0.0
PA0872	gi|15596069| phenylalanine-4-hydroxylase	43.0	8.0	0.14004826124232606	0.1764007209955756	0.1635487232556424	0.17732766103024483	0.16418413224305556	0.15100864373782028	0.11434208180696158	0.1534678281361991	0.16831075144878263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	6.0	0.11019777633822994	0.08223082840729687	0.08706578650132338	0.08926638209189716	0.10838639236378339	0.17380814458036148	0.20626214979065916	0.21264069439780045	0.14204262632590736	80.0	789	263.0	0.1634980988593156	0.0	0.14068441064638784	0.00021070004590375752	0.0	0.00018074943651626437	0.15999923516451467	0.1641734790037069	0.08926996998105356	0.0	0.0	0.06414286824850894	0.09490618698566798	0.19757032958960705
PA0871	gi|15596068| pterin-4-alpha-carbinolamine dehydratase	88.0	5.0	0.7398146205094761	0.7713021787205131	0.818231320091717	0.7973951498899176	0.7784543785127606	0.6181514887823086	0.5762607394683237	0.6939811292355746	0.7277258172945316	29.0	2.0	0.3420937029604015	0.4000457449679771	0.4230533883665483	0.42949792990433505	0.257214927518666	0.2991493409732847	0.208557888061987	0.2181187187382316	0.3357074116051182	71.0	6.0	0.4562674330751316	0.38409895388556403	0.4056557444761597	0.40666945458007075	0.5077641784645357	0.7944094651054282	0.8139404924877393	0.8090642676621882	0.6156205787098115	188.0	357	119.0	0.7394957983193278	0.24369747899159663	0.5966386554621849	0.0009529884429150996	0.0005179878955028541	0.0007665533109398602	0.7764493731072354	0.7313336723949956	0.5374451905547666	0.4175323544129535	0.2549740521846459	0.3528283685663091	0.44002979250692204	0.8058047417517852
PA0870	gi|15596067| aromatic amino acid aminotransferase	227.0	23.0	0.580829261007779	0.6115120352993504	0.6139741530215037	0.6137775740042085	0.6269384910622636	0.5596236202479031	0.5013599794370351	0.5748103849851837	0.5677285539811193	42.0	2.0	0.11025348159133455	0.12538596104120134	0.1354205904941892	0.13005651979625474	0.09057420981419005	0.08938216037373921	0.05836681866086077	0.06863377388343668	0.10399978409525841	166.0	22.0	0.30695066868312715	0.2691385554783156	0.2973209160453534	0.2862630231673016	0.3271956055967642	0.5288798956894118	0.5024629296086544	0.5064985428830642	0.4087272210217059	435.0	1200	400.0	0.5675	0.105	0.415	0.0007313374093314086	0.00022318133635545386	0.0005331864121234507	0.602105149776211	0.6001132284381251	0.39547461533785117	0.13028769044388178	0.07944106294959667	0.2149076660149598	0.3035931816031397	0.5126137893937102
PA0869	gi|15596066| D-alanyl-D-alanine-endopeptidase	9.0	5.0	0.026259523283190717	0.027455228456892602	0.02903214482081727	0.030635143003993632	0.030837459673301416	0.03138417707910955	0.022999263907487216	0.024828006544005	0.027348219096992463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0021500089980652855	0.0022073117800595803	0.0032129195710764403	0.00268423317681954	0.0028474104043572945	0.0032896956510273545	0.003345735425503445	0.003412430874798385	0.0034919516270076963	10.0	933	311.0	0.028938906752411574	0.0	0.003215434083601286	3.7293577256725795e-05	0.0	4.131146415553796e-06	0.02758229885363353	0.030952259918801534	0.01594242348383074	0.0	0.0	0.0014524402593749555	0.002914854384084425	0.003349287317109728
PA0868	gi|15596065| conserved hypothetical protein	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.004622777184401445	0.005773790119864112	0.004933763784708428	0.005351863122431283	0.004031197180883232	0.0046506382115879975	0.004253138412222712	0.0034812239144845886	0.005912219135845354	2.0	1.0	0.009831526887940386	0.01040873905446286	0.011704030649509695	0.011445264236231188	0.012865585274894422	0.011961894120772991	0.012865328856570725	0.014882943583010918	0.01087215675134123	3.0	414	138.0	0.0	0.007246376811594203	0.014492753623188406	0.0	1.5402438671873975e-05	1.862009471358305e-05	0.0	0.0	0.001540925728133815	0.005353139009001274	0.004311657934897981	0.007907163285629279	0.012004960053545103	0.013236722186784879
PA0867	gi|15596064| membrane-bound lysozyme inhibitor of c-type lysozyme MliC	123.0	7.0	0.8204216895238319	0.9540023240676646	0.8073526089471612	0.8359688375431246	0.8838372515732811	1.0078744199270995	1.0403276976746556	1.1211142771090428	0.9318901829615501	37.0	2.0	0.19447376459538157	0.24210678139610992	0.26348304499415254	0.18501059731098132	0.16910319963186243	0.16232303713425938	0.1625207591465662	0.13728729398795853	0.21891127328605425	115.0	7.0	0.6809333382383383	0.7032119991942969	0.7138299030753349	0.7790353191333967	0.8850875379154323	0.9846225980787741	1.0011498354524972	1.0438685726726002	0.8990152564721153	275.0	384	128.0	0.9609375	0.2890625	0.8984375	0.0012383604260429964	0.0006144129051452227	0.0011543004027521992	0.8605922075128859	0.909226836347835	0.7853052464596932	0.23020014123374796	0.16464899863756266	0.5071442104735312	0.7926509200413879	1.0098803354012904
PA0865	gi|15596062| 4-hydroxyphenylpyruvate dioxygenase	750.0	24.0	2.737919778754823	2.4855162275066185	2.8413551916150226	3.1104784502286007	2.672545338928381	2.274293558230864	1.8516299749122465	2.5453717227466397	2.137666053665509	208.0	10.0	0.6358274350278238	0.6640491402293685	0.6150551102686691	0.6145893639093053	0.5285866560923299	0.5288843469585904	0.34543961430038567	0.38674195338752676	0.617122960194673	410.0	23.0	0.7953527343256721	0.5236463664146672	0.5794625059083642	0.5876207594007397	0.6160753603917486	1.553585492541261	1.0937854340480162	1.028298070145607	1.1218990847778558	1368.0	1074	358.0	2.094972067039106	0.5810055865921788	1.1452513966480447	0.0026997910909780545	0.0012349486023393033	0.0014714035738750404	2.688263732625488	2.685772449129282	1.67760971089557	0.6312312048024477	0.4676368724504354	0.5685803513759553	0.5943862085669508	1.2252229989116281
