Protein	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	P2	P4	P6	total_PSM	Avg_TT4	sd_TT4	Avg_TS4	sd_TS4	Avg_AT4	sd_AT4	Avg_AS1	sd_AS1	Avg_SASA1	sd_SASA1	Avg_ASA1	sd_ASA1	Avg_SAS1	sd_SAS1	Avg_SS1	sd_SS1	Avg_Pooled	sd_Pooled
PA3735	-0.091114200717493	0.077267031520192	0.12019253657904	0.02126083729945	0.049749131801365	0.078213276188808	-0.142225642482387	-0.054967342557227	-0.061349737827353	-0.006843530264082	-0.106171129023473	-0.100270929716834	-0.209381076239701	-0.309501648615601	-0.383797621070108	-0.398925613799035	-0.201611104165832	-0.200323584625985	-0.05102572296176	-0.054060941179958	0.024180545667625	0.145984726778653	0.070082122057252	-0.009240769106751	-0.088816671669907	-0.124118262419089	0.02672639168243	502	0.106345367381739	0.024783051900827	0.149223245289623	0.028476220298064	-0.258542722866966	0.048640959812664	-0.21328558900439	0.055721724063524	-0.90268034592541	0.087526330939529	-0.800860302590852	0.114293073142404	-0.080906118474094	0.044322540644139	0.206826079729154	0.077619027992474	-0.186208542406566	0.078899209405916
PA0588	-0.425210856945758	-0.185808676775705	-0.518265870550732	-0.380827463730381	-0.287145487370807	0.192143761179275	-0.219572997974765	-0.114042358199031	-0.199748789557634	-0.25251858699211	0.089445973696909	0.333118994707999	-0.462652932297292	-0.41145477649005	-0.164999588818848	-0.617365642048519	-0.419226861667526	0.077841854922623	-0.232393305005622	-0.263148919837475	-0.009899483163706	0.384997112722305	0.192819743090162	0.346212100250062	0.012002935031002	-0.259709409746833	0.036723600861144	501	-1.12928540427219	0.191944250320039	-0.475829189921913	0.307351731475197	-0.533364145731429	0.056088185843171	0.170046381412797	0.29419032361026	-1.03910729760619	0.159142977419681	-0.958750648793422	0.358154936014272	-0.505441708006803	0.138193515150006	0.924028956062528	0.101624827860676	-0.210982873854688	0.164474536733331
PA5167	-0.344339462587018	0.326129113965215	0.426051591306041	0.439938596230799	0.554967970975348	-0.205483361698822	-0.32442543421947	-0.20887650970646	0.402902267460305	0.583123039888241	0.573470474191131	0.393069920262358	0.180145785658219	0.165755759203489	-0.459235105427362	-0.092604733124305	-0.350502765312445	-0.83331968895265	-0.591082065200406	-0.650664182637952	-0.511306198635243	0.152499300083363	0.2566314619553	0.176285341593071	-0.05605668460413	0.341822624626632	-0.009724000031815	501	0.407841242684238	0.057690269190821	0.789423205507325	0.409895818104582	-0.130399676465626	0.390860250340741	1.54966343434173	0.107049614791363	-0.113333560565653	0.36506359665561	-1.2764271873894	0.376005811689947	-1.7530524464736	0.069922415707058	0.585416103631734	0.054566140239906	0.276041939990686	0.21757745428635
PA0609	-0.851768629175837	-0.776482688452863	-0.773681308708259	-0.930969565066627	-0.639598549254928	-0.736500190561622	1.57008135895238	1.51545632238722	-1.81947954246255	-1.8768387353203	-2.17369193587236	-2.23062193749277	-2.15986099168445	-2.22989892854354	-2.62468085013593	-2.49388707251045	-1.11136510922031	-1.36064249803692	-1.13163657157221	-1.01231887832284	-0.9144036574617	-0.720622881573783	-0.653801496696194	-0.721709194541016	0.036462729869668	-1.79754508562705	0.017990955437642	500	-2.40193262633696	0.001617377349649	-2.30706830488318	0.148383138397101	1.26605813887705	1.94138714246978	-6.28115260868543	0.189967278718339	-7.01444077036392	0.250604462259595	-4.96589467976768	0.736857003441933	-3.05835910735675	0.108792035072718	-2.09613357281099	0.038896728610097	-1.74309140031974	1.05357304683938
PA5489	-0.367044595749972	-0.130393934730974	-0.161007004027944	-0.348777117422386	-0.207095001637695	-0.248332551796658	0.161604587011431	0.219828513530172	0.04655158201495	-0.077802037995376	-0.093171478190544	0.010758965952438	-0.027146905249246	-0.200883548393936	-0.153498798331554	-0.169678731598244	-0.110284462809721	-0.135636591743442	-0.046390892042262	-0.083028807315794	0.096269001730785	0.13905391527672	0.211476290858729	0.236913006821349	-0.005896503516651	-0.106718872759632	0.032943475308813	497	-0.65844553450889	0.017674463799327	-0.80420467085674	0.072873712956137	0.427984682556553	0.08817795886096	-0.160214550233482	0.056096358069419	-0.381529251974736	0.089809554609688	-0.415599786151407	0.029802899445885	-0.033150697627271	0.094729339397245	0.587443212956799	0.050774712869441	-0.079671900967471	0.072087060284679
PA4407	-0.584107609278903	-0.209589945025678	-0.287446225651771	-0.305331302484899	0.095955487025466	-0.306450585781838	-0.414442767076078	-0.281227508296051	0.233920952736919	0.193815086863428	0.30252398990774	0.280380316429471	0.386960017465496	0.482008102693284	0.148562261395775	0.33324665283799	0.165582420569426	0.35133688694075	0.116467384009898	0.044977897512781	-0.042307183116268	0.087578181208832	0.174287587383108	0.119199823211418	-0.015201263493868	0.216613173086085	0.051330581582837	494	-1.08114377995635	0.044950344577578	-0.51582640124127	0.232006820180942	-0.461749322635209	0.342417813800191	0.776719393200639	0.057447812325669	1.01753038155456	0.1717817208374	0.850165960348166	0.102423364138751	0.119138098406412	0.079518127017411	0.381065591803358	0.043880730629498	0.252742491175054	0.119361324326755
PA3801	0.159367305645492	0.146135144466825	0.154284685653685	0.121849849779484	0.060878463636602	0.197903078388521	-0.080058188384372	-0.040562931481294	-0.047602621780365	0.055338402238796	0.003067589649243	0.000865261051684	-0.038352367553249	-0.170171326531223	-0.4542660052377	-0.182301306966046	-0.160191690529423	-0.382901157420495	-0.209087466857336	-0.155999756281417	-0.078754267667882	0.037661518827241	0.09322545559874	0.133083367657962	0.021164400971457	-0.067422226050075	0.012640382742234	493	0.459787135766002	0.004705139798006	0.380631391804607	0.068650502010734	-0.168223741646031	0.021066546786054	0.059271252939723	0.03083399425638	-0.662789699322173	0.212552024387476	-0.725394154915964	0.122697895787599	-0.443841490806634	0.065538682389733	0.263970342083943	0.047925868897602	-0.033617442336385	0.048871038970701
P04264	-0.949591080386742	-1.38223316889025	-1.06319957829436	-1.12983091738515	-1.1970292172513	-0.493828776644057	-1.16072558304277	-1.32300116697966	0.057851717653785	-0.841681562196249	-1.07724386996	-1.07130499674542	-0.570499815813549	-0.569986291700481	0.315586534828807	0.132509042983829	-0.122696731093583	-0.186943284678314	-0.126556988102556	0.125112400073159	1.02105873181248	0.230834117189773	-0.103327850258112	-0.150787732271551	-1.00495887070275	-0.463168736832842	0.505040949911886	492	-3.39502382757136	0.184194129411066	-2.82068891128051	0.388051799420811	-2.42587503236865	0.754764719621891	-2.99023042890167	0.134320383628226	-0.824899572685223	0.511434015879008	-0.177130972788068	0.168971100299592	1.01961414378308	0.603196920706385	-0.023281465339891	0.20798713777365	-0.963086657623705	0.76496906309137
PA5553	0.047470722408973	0.052794653673005	0.151104040940229	-0.019587141148318	-0.098164468338774	-0.066699846723606	-0.147632812587371	-0.138583907970161	0.185933923190144	0.130731735301937	0.23691692482652	0.23320619668238	0.186520537675187	0.079096939562426	-0.335989850249216	-0.105636263868148	-0.069493480570916	-0.33257920654617	-0.147127310089405	-0.119107075107882	0.015824462641919	0.183529316301486	0.07483207166878	0.161020297824219	-0.083583366085054	0.175195790292913	0.011374069723499	491	0.251369417022207	0.056758951202599	-0.184451456210698	0.039547494207188	-0.100282797367388	0.190026521233672	0.600854856810838	0.060263420653195	-0.070372373011604	0.275938996276513	-0.507708950985234	0.142608729996774	-0.250409922555369	0.087125325139735	0.419381685794485	0.057373276635517	0.102986493931357	0.130907806312528
PA0381	-0.047096456570365	0.031436305284462	0.011814679323765	-0.028437461689351	-0.073510070101328	0.051119632640997	-0.007555088407573	0.06380857826751	-0.36109936431485	-0.326566491639069	-0.338991336920664	-0.326975378336597	-0.482378490837814	-0.439170270718839	-0.461522717076337	-0.543825423768651	-0.165945110889783	-0.236324806050459	-0.002535623282503	-0.027005298173287	0.042849360925799	0.105257061191062	0.120435074733183	0.081610451412146	-0.001314199762603	-0.335246656342166	-0.004127382356022	487	-0.003845471962138	0.011328551030346	-0.050827899149682	0.063104984078105	-0.304845874454914	0.227535011085359	-0.99253320689633	0.007058413765347	-1.38307147863299	0.021608429848883	-0.946095340708892	0.200957483998237	0.013308439470009	0.035445345671654	0.307302587336391	0.019565640057431	-0.340688238460791	0.191989050537905
PA3836	0.000934092138281	0.152546855436497	0.1717060875369	0.038687717781053	0.169316605187709	0.056102182321473	0.031443136678713	0.25089541610905	-0.302516015545473	0.067023553189319	0.115381637767562	-0.113236770781071	-0.62079904531111	-0.606322075809605	-1.28169464212799	-0.883090734811938	-0.46224536815091	-0.833359547793847	-0.591350400824065	-0.59563511337786	-0.371391892857854	0.240368612900614	0.22116111897278	0.177951760819848	-0.006383798555286	-0.284265263114522	0.00373542426032	480	0.325187035111677	0.011061587810634	0.264106505290235	0.070927986184657	-0.020177462757711	0.278673115252553	0.069168420175809	0.120484207450116	-2.5088157632487	0.385815300343173	-2.17869565075669	0.22996729765133	-1.55837740705978	0.12824788883095	0.639481492693242	0.031968317333073	-0.286913637409488	0.16343444299594
PA1562	-0.592290442563695	-0.411041758119409	-0.508768438879122	-0.634873154088259	-0.488792270651729	-0.231287426679267	-0.176965615931239	-0.012823391276558	-0.347990784948338	-0.432839040167133	-0.17704190589299	0.00444201356487	-0.440000606291576	-0.314669091844646	-0.023623973557479	-0.378249721603481	-0.16541449233136	0.281639255054666	0.097098695902868	0.056781022864441	0.021793646267366	0.243728007899828	0.207522012995262	0.30483220415275	-0.012945582788674	-0.382952640403491	0.052801871607759	479	-1.51210063956223	0.056422525443629	-1.35495285141926	0.204340324191092	-0.537779792156134	0.167595475342987	-0.605438932495253	0.219690428739178	-0.778293671693701	0.213613650343846	-0.262024958880176	0.336800967285364	0.175673365034675	0.037683952776092	0.75608222504784	0.049183110532398	-0.343096351584405	0.234914858754737
PA0067	-0.262385473489388	-0.065210368083441	-0.13062517145227	-0.194838531959412	-0.054702090009886	-0.002385352015777	-0.148905684438881	-0.123083357213144	0.069225875614906	0.11504324795749	0.173251519653487	0.119966858575321	0.012203143646151	0.038146349602507	-0.473049380924754	-0.121461986376648	-0.113502068586891	-0.483597014893664	-0.129079877007387	-0.148722327766258	0.078427272591874	0.2616140316665	0.330609055309443	0.309553531314802	-0.020238623272613	-0.005632314830453	-0.004690008249748	477	-0.458221013025098	0.03776725433398	-0.251925973985075	0.099510041291515	-0.20276316603712	0.11918543752333	0.408261626186298	0.032279250150229	-0.422699887676096	0.287942163592804	-0.718561069857203	0.211414052060584	-0.199374932181771	0.125858375399682	0.901776618290745	0.035359685152984	-0.030560946352814	0.00871771775494
PA4759	-0.176031001439975	-0.156689122413782	-0.114236105905601	-0.265895870845841	-0.236742530849093	-0.190298910500295	0.026216023576815	0.107731464355677	-0.202970623099976	-0.407144616380152	-0.413217059633414	-0.441819844295294	0.035318257019754	0.071887824926655	0.158166836143566	0.034670922159346	0.147707626851976	0.308683584465067	0.275651970986479	0.245690292387054	0.219094673816521	-0.054135936785497	-0.148362841293657	-0.226472146295636	-0.012848933987581	-0.302937102219185	0.040681626597701	467	-0.446956229759358	0.02451026050891	-0.692937312195229	0.038126603829774	-0.069023135167484	0.16109369595033	-1.26218152030886	0.018517403023665	0.265372918089974	0.063078224539331	0.491062133476389	0.137703482551634	0.740436937190054	0.028295338175559	-0.42897092437479	0.08629362874261	-0.275104409609066	0.184883069829859
PA0084	0.355969084597117	0.480451043551377	0.375461571169399	0.624063494859461	0.504358106237708	0.62698631243153	-0.371190993235944	-0.315683936474182	0.42791131323034	0.648915434259714	0.343832965466568	0.566537282333195	0.090550285289211	-0.080115941195782	-0.531127974967443	-0.310373069673372	-0.817607621969989	-1.68661892604593	-1.11287194977834	-1.01252843099479	-0.47911505949039	0.31148786857603	0.250434706069904	0.055762346721087	-0.023498309157226	0.341374074945267	-0.041421779301703	466	1.21188169931789	0.060615700141812	1.7554079135287	0.06997094621098	-0.258963616479787	0.446202387737003	1.55928568205948	0.157828327321587	-0.520693630874014	0.321201565673129	-2.81459961768929	0.69600289688549	-2.60451544026352	0.340648020359484	0.617684921367021	0.133554207892287	0.276453986486339	0.21601920188235
PA5153	-0.250259506638668	0.034426936211698	0.062544996579918	0.056714098278149	0.146115972208068	-0.146826708550204	0.177810196617009	0.356219447974337	-0.156997424484837	0.358847628107435	0.302523329434383	0.209073195216256	-0.654462291375038	-0.642885599444406	-1.12434900666357	-0.948266856856181	-0.756033149996994	-0.956150142501562	-0.861006104343316	-0.813748422503195	-0.605605647061771	0.134174316170632	0.282927875744645	0.266962724570376	0.075678720856438	-0.184628927265441	0.036193904968527	466	-0.153287573847052	0.016233969722682	0.056003361936013	0.150131591898774	0.37703222010651	0.260549919175621	0.870444152758074	0.075650220262151	-2.42169689748301	0.274692117800938	-2.66045014935474	0.113330457023156	-2.28036017390828	0.135883588070196	0.684064916485653	0.081665240405873	-0.072756301440477	0.140286519661416
PA0299	-0.238063201678443	0.00081358248768	-0.169057406587726	0.010478359189484	0.090064080553127	0.025387343134815	-0.287233541608025	-0.163265706238378	0.188021693042583	0.235440247446403	0.298906210759176	0.325241265107857	0.118143276738366	0.362698745790687	0.197090814447603	0.246174591184422	-0.118422279060506	0.050930841969202	-0.133491389274664	-0.177626168215655	-0.087844678172012	0.087970627280722	0.126847246344203	0.14483165711213	-0.034931103081531	0.140417063765788	0.019761087106057	463	-0.406307025778489	0.098075061270194	0.125929782877426	0.04230690489414	-0.26247755480382	0.24652193924092	0.859587723313437	0.04616218936135	0.677932836976657	0.124810575191292	0.178683154093118	0.18245158216292	-0.398962235662331	0.044892866733139	0.359649530737055	0.029063170433743	0.125247047790315	0.089718151255236
PA0651	-0.68348220669457	-0.61256093545644	-0.646733064548846	-0.702527248438177	-0.523246431083861	-0.613843778338311	1.38325340166199	1.32618623121931	-2.17247657739156	-2.17336203381192	-2.58493190351951	-2.58741574620863	-2.81628600715382	-2.8481604705327	-3.02850542274546	-2.94751918042156	-0.870062372836119	-1.05130264242717	-0.891801818318329	-0.79907093466465	-0.585988880207538	-0.467865695385058	-0.541171067129123	-0.498877895453344	-0.021729625994812	-2.128084711632	0.0166650004903	462	-1.94277620669986	0.019729287930283	-1.83961745786035	0.089642111262629	0.536963055489738	2.03662767805996	-7.34570968354006	0.238340234355261	-8.69295190043197	0.114438748943391	-4.86888419568485	1.1506745834269	-2.27686163319052	0.156803768997437	-1.50791465796752	0.036797070648825	-2.13314933713651	1.22733839545723
PA1011	-0.013272716316033	0.071061189890325	0.052473652988928	-0.018595239478178	0.081978326227411	0.065038457418787	0.019879930464247	0.052844819053447	-0.139841942559836	-0.142486393770465	-0.080488872379426	-0.057969038171926	-0.15335466793162	-0.215855873656197	-0.354642684224033	-0.361499848258637	-0.162857989715416	-0.293316939053392	-0.103140504359118	-0.129808069298798	-0.030147803131202	0.191710387798484	0.13596215140979	0.127385236516837	0.018601961230125	-0.189648897115071	0.004211297261343	462	0.11026212656322	0.010731519433594	0.12842154416802	0.053846381077164	-0.067117193042143	0.103058194484988	-0.280944304321818	0.04376836564753	-0.72385322581185	0.10302511425825	-0.817674777027445	0.100934825948533	-0.263096376789117	0.05159338152799	0.455057775725111	0.034926480920493	-0.166835638623603	0.116302254330856
PA0945	-0.001696023265877	0.095912569682384	0.073287323397621	0.074288688713942	0.057900918795834	-0.023966757444993	-0.089035279345429	-0.067133390496276	-0.038803902938567	0.015340296642281	-0.017272323730859	0.018108145941841	0.033722841515904	-0.069303701849809	-0.31297762011921	-0.153541788342503	-0.073679339245175	-0.273172378563386	-0.032879406632518	-0.088582227888923	0.000665537276061	0.164159239751734	0.105131968529127	0.076078013168939	-0.048450165324254	-0.013594601899409	-0.008818534105364	457	0.167503869814127	0.01306269203299	0.108222850064783	0.052638718506205	-0.194972572780272	0.025184134477123	0.016176118853263	0.019676642801422	-0.348558480453115	0.178041501332625	-0.500393506151064	0.100404981308065	-0.12079609724538	0.045079986588095	0.3453692214498	0.044882538450175	-0.070863301329026	0.021634799584261
PA3988	-0.147146816856818	-0.062051332026459	-0.103596940597086	-0.160440702600491	-0.070421995336245	-0.056435524994129	-0.03965558131103	0.020811422455803	-0.132694780181316	-0.201343659260343	-0.121332949731557	-0.135816707450146	-0.288103383225689	-0.315700931468935	-0.294416757828955	-0.396389094318165	-0.183487752957434	-0.233098293864744	-0.115731059853843	-0.09566026815139	0.020042431590938	0.117779813916899	0.16449413607792	0.18554949922731	-0.113727553276874	-0.222293823129606	-0.000786223461394	456	-0.312795089480363	0.023986368291898	-0.287298222930865	0.056444760576289	-0.151538939036543	0.077326909200518	-0.458493316442045	0.042632683648594	-0.898221072523579	0.014459710782356	-0.812975141140342	0.111394249129711	-0.191348896414295	0.073285278633494	0.467823449222129	0.034684978639627	-0.336807599867875	0.110761000688418
PA1556	-0.228729697210933	-0.396060487440105	-0.819833067353963	-0.340661607729623	-0.219871290917803	0.256494914128844	-0.033012294965402	0.169413461157349	-0.190854334323205	-0.07469295106192	0.13459378106351	0.171970145860279	-0.319408581294573	-0.281478039672171	-0.708999986764014	-0.531221507133524	-0.245727995284969	-0.322554859430605	-0.449347277540552	-0.586802655487659	-0.47163408470254	0.178819357788261	0.226800128218683	0.450498111048276	0.049721976811242	-0.255342840099461	0.010328058345225	455	-1.444623252005	0.244665213088448	-0.304037984518583	0.315729571401473	-0.054453168131258	0.180593087995691	0.231870975861868	0.132941473508967	-1.30988660773076	0.236641502576022	-1.0995043618491	0.147733251857104	-1.50778401773075	0.07377271672367	0.85611759705522	0.145001314261884	-0.195292804942994	0.165930432013577
PA5253	-0.106130618100463	-0.05831862488806	-0.224675254314841	-0.21921117907917	-0.14430842827328	0.08633635797354	0.291071829216909	0.279416295414964	-0.456703128322714	-0.256155541236822	-0.129776618272257	0.015425274564679	-0.839672355700133	-0.91110841926201	-1.33244186494069	-1.29642675547727	-0.695817617188383	-0.817969855206305	-0.799334624087289	-0.747131380450338	-0.518341793149395	0.17257347862875	0.4353267178237	0.532763015981951	-0.012293259202588	-0.50769271215514	0.019275426818995	454	-0.389124497303364	0.096046044781031	-0.27718324937891	0.159251759226342	0.113784996309159	0.428403050991992	-0.370506884944401	0.135899081039646	-3.08322263990283	0.266285176975696	-2.81021422787196	0.317430704161242	-2.06480779768702	0.14945836931068	1.1406632124344	0.186310493408599	-0.500710544538732	0.295553892270282
PA4460	-0.0861310100675	-0.078260530243599	-0.046926286138215	-0.084664942855867	-0.084970508315261	-0.015540102655948	0.056883063510665	0.043901341354232	-0.176324949940337	-0.145944131382509	-0.134526789742144	-0.116039879471846	-0.257455717915338	-0.294836878228426	-0.644664172682021	-0.388279512896904	-0.11770387686674	-0.32729183712829	-0.15401574527239	-0.119492631165643	-0.035996998175744	0.152647154958274	0.162714407082709	0.167709018640943	-0.055659516584633	-0.192701373490999	0.006201690424547	453	-0.211317826449313	0.018090834269097	-0.185175553827076	0.039997746046769	-0.07554054507544	0.131056045279154	-0.396510800596499	0.015090757788634	-1.19695676882578	0.213583268123496	-0.833275226891934	0.141925910539844	-0.309505374613776	0.060679198525626	0.483070580681926	0.007671977662788	-0.242159199651085	0.101792033342472
PA3083	-0.176945555063585	0.003227149875981	-0.075023507178061	-0.168446156515493	0.006641133325804	0.01618494499528	-0.219766217956365	-0.13320964292844	0.164391077194147	0.184737786398931	0.307653300398553	0.336916070994009	0.190690788553799	0.190329222654428	-0.406901863196446	-0.041084229781418	-0.12301493076353	-0.385241959900635	-0.109163911048974	-0.136488637292538	0.049624124730216	0.285843383938877	0.299101685343929	0.293229104548761	-0.015567949946487	0.086642580051659	-0.009977091480025	449	-0.248741912365665	0.045178037914416	-0.145620078194409	0.103951340419636	-0.188584783690658	0.201508914904281	0.829307157791494	0.080749369065661	-0.025881851988218	0.344915950646532	-0.549341120445583	0.179777732109358	-0.196028423611296	0.100497297773487	0.878174173831568	0.006643526050101	0.061097538625147	0.057465367929714
PA2796	-0.338328329124906	-0.168674395641511	-0.212692779272665	-0.351970286854419	-0.094312985006737	-0.151209406591472	0.166250634729003	0.219357519398447	-0.513307308984421	-0.465174830954942	-0.413425695015859	-0.417090836942231	-0.680779783329589	-0.642423629321153	-0.537672089169613	-0.757021219592746	-0.202899628559662	-0.03411914773975	-0.110916011707667	-0.080361304229493	0.115780993577397	0.193274996866776	0.133707577833869	0.143654304727314	-0.041182767499319	-0.584036461795863	0.036907865667515	448	-0.719695504039081	0.025414025638739	-0.597492678452628	0.135357193521764	-0.127699154856972	0.408537450509458	-1.29569136291303	0.028877548418557	-1.86087550182035	0.074076415322539	-0.994039995892158	0.378180951803982	-0.075496322359763	0.123015529739988	0.470636879427959	0.03190984141435	-0.588311363627667	0.338220869208458
PA1609	-0.244046016912955	-0.083570281353146	-0.237905444804137	-0.189095972512875	-0.007070791908327	-0.106776239894912	-0.080522767856529	-0.027295087934096	-0.170326414616269	-0.183447921712479	-0.149723980149019	-0.163187263674925	-0.21745976955004	-0.230852180286878	-0.232931677181289	-0.297397144004352	-0.009101545998692	-0.120914826400386	-0.026671058318588	-0.04706271189052	0.059858389228654	0.399814123856442	0.230964432653204	0.08254312823357	0.003826953904709	-0.27395574149784	-0.017967538511968	445	-0.565521743070238	0.089105448163855	-0.302943004316114	0.091150864971775	-0.278144270406894	0.072290895339289	-0.496359165536423	0.016975759688397	-0.681243627018207	0.008397032198223	-0.42741351640343	0.145351625338061	-0.013875380980453	0.056767488777711	0.713321684743216	0.158745071571048	-0.288096326105099	0.154471241030352
PA0141	-0.277315503880718	-0.414021666816065	-0.645212040553876	-0.311184385336016	0.061657207773109	0.082049347129732	0.115424756984576	0.003415537180578	-0.056189521912505	-0.160101988421918	-0.060210022223852	0.014958603254644	0.194665499324425	0.124906525629383	-0.239523111474997	0.057226294974372	0.149592070171437	0.12974796495458	-0.009984073842767	-0.153978387466948	-0.131001667140916	0.068647869436135	0.08239537909683	0.172955426469843	0.058047251078371	-0.229278551289696	0.036046423952845	444	-1.33654921125066	0.133477824511576	-0.167477830433174	0.221381819958427	0.06265077225265	0.087130447330383	-0.205353407391126	0.087820781448537	0.080048913478812	0.233164828879682	0.336566330100389	0.048622041566095	-0.294964128450631	0.077360142537696	0.323998675002807	0.05667183700395	-0.13518487625848	0.159915339887556
PA4755	-0.28172420290718	-0.096042171072233	-0.049177567450879	-0.255855487921431	-0.106130761826129	-0.289676030260766	0.183188610157191	0.239293209419715	0.020728420328476	0.065144612370004	-0.000459969505712	-0.053957632073735	0.182812488588235	0.066243458920075	-0.331495212555854	0.02378557522185	0.057220452351707	-0.239165426904498	-0.008242338617375	-0.037075852426734	0.103034545469734	0.171514072837689	-0.008161994396632	0.032558918680119	0.077608857260261	0.087266141866206	0.040381792648088	443	-0.426943941430291	0.027057291516254	-0.651662280008326	0.09768161568175	0.443210239905381	0.11351329317756	0.010727010790557	0.059653591251024	-0.082439265047544	0.269659291489999	-0.15815939933094	0.162329762084475	0.057716354425625	0.073987431420745	0.195910997121176	0.094207410152237	0.205256791774554	0.02475634493487
PA2491	-0.485684878923209	-0.316386758923935	-0.295173829294364	-0.483563634317206	-0.282877047074202	-0.302992901352552	0.467606325570626	0.624369662038086	-0.945775994683777	-0.899606484579607	-0.844311866140446	-0.742250660049943	-1.09699855327875	-0.976940106964427	-0.950011040157177	-1.09667681871797	-0.210185908853368	-0.238509900471483	0.075089471847504	-0.029382935297153	0.112172060707405	0.007888694905098	0.099082542848556	0.178934871219502	0.003095154432656	-0.944772251906694	0.0136467659185	441	-1.09724546714151	0.012247290631934	-1.06943358274396	0.110518130862455	0.146199992924934	0.864829627748597	-2.48616901077	0.079827773080959	-3.02394970040035	0.078256559026683	-1.54537262804282	0.503838406857205	0.157878597257755	0.073402337774989	0.285906108973156	0.085585733508155	-0.928030331555538	0.550322779562813
PA3977	-0.061670587613798	0.037858826202328	0.037221392606153	-0.044782760021528	0.037353436899266	-0.011331681524002	-0.025917272130638	-0.02902765949368	-0.053329587145984	-0.025270830472006	-0.004203489479284	0.112274593282548	-0.187436746760194	-0.159754949580542	-0.268983975208414	-0.2600891141639	-0.166801942858494	-0.265748376521954	-0.152055241879176	-0.187161502149108	-0.059994746413123	0.157034508299527	0.252043950810052	0.17104181353728	0.008603418854527	-0.105458877340769	-0.019302494186957	440	0.013409631194683	0.000368022458342	-0.018761004646265	0.041302885801412	-0.108274518770303	0.015009403783776	0.082800273331258	0.07408297174587	-0.61617567154915	0.056784992739127	-0.692639433544349	0.055565157420994	-0.399211490441408	0.065674662922636	0.580120272646859	0.051290585570423	-0.1161579526732	0.059458486574204
PA4701	-0.042970498241226	0.084670795594986	0.095511804837875	-0.037570796739247	0.07276294764512	0.149863478234563	0.084265525685155	0.137668301531345	-0.108209386002153	-0.061746793947757	0.001866467164852	-0.005636539591592	-0.33579769019322	-0.290234105913745	-0.332802335512812	-0.33628610611857	-0.233773915329903	-0.339117698628424	-0.161613312006969	-0.17212219797507	-0.036541871838893	0.206900013601528	0.214042777572975	0.173520247363219	0.033052549096006	-0.189004811478373	-0.0337181763796	440	0.137212102191635	0.006259059604669	0.185055629140436	0.094206895007749	0.113724441214347	0.129327932870884	-0.065516866374497	0.03476421230634	-0.958834131619777	0.025485507428253	-0.909177720076897	0.060019552169938	-0.370277381820931	0.075426925635787	0.594463038537722	0.021630623838579	-0.189670438761967	0.113931075806163
PA3392	-1.00426681193145	-0.016137242782784	-1.06110783231341	-0.943237800619693	-0.233900242716696	-1.31939937170067	0.003562799209512	-0.406160564786443	0.118780530558037	0.883071867151472	0.782365477990562	0.827771306051903	-0.417455365801653	-0.593102174312262	-1.06914466639696	-0.796774874583662	-0.807348956006864	-1.31001873157772	-0.362974733063206	-0.423322290298816	-0.061870093639989	0.110197519297648	0.996983596554535	0.845434253847647	-0.034827728377788	0.034476527880272	-0.035657631232823	436	-2.08151188702765	0.603314051160751	-2.49653741503706	0.55120559649355	-0.283817235018894	0.275895968981886	2.49320865119394	0.050434145341048	-2.07970220651088	0.337186199826491	-2.91414256216824	0.293316658014431	-0.848167117002011	0.193629165337586	1.95261536969983	0.474329317022695	-0.036008831730339	0.040254542080641
PA0870	0.033493742829991	0.107760500618647	0.113557530142086	0.113095541664163	0.143703514750756	-0.020163536235129	-0.178773553335968	0.018465734512229	0.070434886124918	0.255986496563774	0.367057787279862	0.308749396202692	-0.213217108378112	-0.232330507573544	-0.847168987885323	-0.613398738165318	-0.435104523746595	-0.624762257213013	-0.481090378382241	-0.535770008205447	-0.342957964177239	0.34982879879783	0.275905825518445	0.287446782165269	0.000580911567869	-0.013808794573332	-0.021973007157123	435	0.254811773590724	0.003346916555858	0.23663552017979	0.087127531295462	-0.089872932698821	0.131471781312402	0.931793680046328	0.055558713192521	-1.29271660383698	0.360621376800199	-1.67326551912493	0.10637043160888	-1.35981835076493	0.099370443370619	0.913181406481545	0.039768739100651	-0.035200890162586	0.011419261941978
PA5036	0.382583546923571	0.295604076371714	0.356840993326849	0.359946681681138	0.286967368855318	0.565246880539519	-0.200348990888375	0.072726032249008	-0.008211530453219	-0.273015614781309	-0.244449376315249	-0.203542176848198	-0.080499147587345	-0.294426162831492	-0.801572432695601	-0.511404010697987	-0.15088107556293	-0.74506211124815	-0.41629884264142	-0.509198841709957	-0.404406736640046	0.600137667098091	-0.327239316410302	-0.250869114358317	-0.028004377462957	-0.083064112745363	-0.018209657415182	427	1.03502861662213	0.03535515048839	1.21216093107597	0.14428769777486	-0.135834489092586	0.140260270580642	-0.721007167944756	0.034918924015932	-1.17649774311444	0.370339661523752	-1.40734719750907	0.299339271807946	-1.32990442099142	0.057377721136729	0.022029236329472	0.514793327363416	-0.129278147623502	0.034960957667941
